filename,label
filename,label
bark_20260316_160915.mp3,not_bark
bark_20260316_161127.mp3,not_bark
bark_20260316_161159.mp3,not_bark
bark_20260316_161454.mp3,not_bark
bark_20260316_161743.mp3,not_bark
bark_20260316_161902.mp3,not_bark
bark_20260316_161940.mp3,not_bark
bark_20260316_162730.mp3,not_bark
bark_20260316_163104.mp3,not_bark
bark_20260316_163307.mp3,not_bark
bark_20260316_163325.mp3,not_bark
bark_20260316_163341.mp3,not_bark
bark_20260316_163527.mp3,not_bark
bark_20260316_165333.mp3,not_bark
bark_20260316_165736.mp3,not_bark
bark_20260316_165752.mp3,not_bark
bark_20260316_165811.mp3,not_bark
bark_20260316_165856.mp3,not_bark
bark_20260316_165923.mp3,not_bark
bark_20260316_165939.mp3,not_bark
bark_20260316_170046.mp3,not_bark
bark_20260316_170102.mp3,not_bark
bark_20260316_170134.mp3,not_bark
bark_20260316_170317.mp3,not_bark
bark_20260316_170509.mp3,not_bark
bark_20260316_170522.mp3,not_bark
bark_20260316_170602.mp3,not_bark
bark_20260316_171320.mp3,not_bark
bark_20260316_172234.mp3,not_bark
bark_20260316_172718.mp3,not_bark
bark_20260316_172745.mp3,not_bark
bark_20260316_172830.mp3,not_bark
bark_20260316_174930.mp3,not_bark
bark_20260316_182111.mp3,not_bark
bark_20260316_182206.mp3,not_bark
bark_20260316_182300.mp3,not_bark
bark_20260316_182317.mp3,not_bark
bark_20260316_183136.mp3,not_bark
bark_20260316_183149.mp3,not_bark
bark_20260316_183216.mp3,not_bark
bark_20260316_183440.mp3,not_bark
bark_20260316_183504.mp3,not_bark
bark_20260316_183520.mp3,not_bark
bark_20260316_183539.mp3,not_bark
bark_20260316_184456.mp3,not_bark
bark_20260316_184609.mp3,not_bark
bark_20260316_184633.mp3,not_bark
bark_20260316_184701.mp3,not_bark
bark_20260316_184741.mp3,not_bark
bark_20260316_184846.mp3,not_bark
bark_20260316_184917.mp3,not_bark
bark_20260316_184932.mp3,not_bark
bark_20260316_185002.mp3,not_bark
bark_20260316_185044.mp3,not_bark
bark_20260316_185101.mp3,not_bark
bark_20260316_185141.mp3,not_bark
bark_20260316_185352.mp3,not_bark
bark_20260316_185446.mp3,not_bark
bark_20260316_185609.mp3,not_bark
bark_20260316_185726.mp3,not_bark
bark_20260316_185840.mp3,not_bark
bark_20260316_190337.mp3,not_bark
bark_20260316_190457.mp3,not_bark
bark_20260316_190634.mp3,not_bark
bark_20260316_191034.mp3,not_bark
bark_20260316_191209.mp3,not_bark
bark_20260316_191546.mp3,not_bark
bark_20260316_191645.mp3,not_bark
bark_20260316_191700.mp3,not_bark
bark_20260316_191749.mp3,not_bark
bark_20260316_192001.mp3,not_bark
bark_20260316_192039.mp3,not_bark
bark_20260316_192337.mp3,not_bark
bark_20260316_192534.mp3,not_bark
bark_20260316_192631.mp3,not_bark
bark_20260316_192754.mp3,not_bark
bark_20260316_192904.mp3,not_bark
bark_20260316_192945.mp3,not_bark
bark_20260316_193302.mp3,not_bark
bark_20260316_193328.mp3,not_bark
bark_20260316_193511.mp3,bark
bark_20260316_194040.mp3,not_bark
bark_20260316_194253.mp3,not_bark
bark_20260316_194409.mp3,not_bark
bark_20260316_194437.mp3,not_bark
bark_20260316_194731.mp3,not_bark
bark_20260316_194943.mp3,not_bark
bark_20260316_195017.mp3,bark
bark_20260316_195036.mp3,bark
bark_20260316_195105.mp3,bark
bark_20260316_195137.mp3,not_bark
bark_20260316_195349.mp3,not_bark
bark_20260316_195605.mp3,not_bark
bark_20260316_200639.mp3,not_bark
bark_20260316_201031.mp3,not_bark
bark_20260316_201100.mp3,not_bark
bark_20260316_201114.mp3,not_bark
bark_20260316_201132.mp3,not_bark
bark_20260316_201337.mp3,not_bark
bark_20260316_201555.mp3,not_bark
bark_20260316_201622.mp3,not_bark
bark_20260316_201803.mp3,not_bark
bark_20260316_201830.mp3,not_bark
bark_20260316_202323.mp3,not_bark
bark_20260316_203145.mp3,bark
bark_20260316_204018.mp3,not_bark
bark_20260316_204521.mp3,not_bark
bark_20260316_204555.mp3,not_bark
bark_20260316_204623.mp3,not_bark
bark_20260316_204908.mp3,not_bark
bark_20260316_205014.mp3,not_bark
bark_20260316_205304.mp3,not_bark
bark_20260316_210827.mp3,not_bark
bark_20260316_211142.mp3,not_bark
bark_20260316_211319.mp3,not_bark
bark_20260316_211345.mp3,not_bark
bark_20260316_212135.mp3,not_bark
bark_20260316_212529.mp3,not_bark
bark_20260316_212542.mp3,not_bark
bark_20260316_215059.mp3,not_bark
bark_20260316_215112.mp3,not_bark
bark_20260316_224741.mp3,not_bark
bark_20260317_072526.mp3,not_bark
bark_20260317_072907.mp3,not_bark
bark_20260317_072941.mp3,not_bark
bark_20260317_073419.mp3,not_bark
bark_20260317_073733.mp3,not_bark
bark_20260317_073832.mp3,not_bark
bark_20260317_073851.mp3,not_bark
bark_20260317_073909.mp3,not_bark
bark_20260317_074044.mp3,not_bark
bark_20260317_074057.mp3,not_bark
bark_20260317_074547.mp3,not_bark
bark_20260317_074617.mp3,not_bark
bark_20260317_075339.mp3,not_bark
bark_20260317_075603.mp3,not_bark
bark_20260317_080010.mp3,not_bark
bark_20260317_080027.mp3,not_bark
bark_20260317_080053.mp3,not_bark
bark_20260317_080116.mp3,not_bark
bark_20260317_081232.mp3,not_bark
bark_20260317_081246.mp3,not_bark
bark_20260317_082225.mp3,not_bark
bark_20260317_082411.mp3,not_bark
bark_20260317_082434.mp3,not_bark
bark_20260317_082526.mp3,not_bark
bark_20260317_083024.mp3,not_bark
bark_20260317_084435.mp3,not_bark
bark_20260317_091027.mp3,not_bark
bark_20260317_093021.mp3,not_bark
bark_20260317_093136.mp3,not_bark
bark_20260317_093231.mp3,not_bark
bark_20260317_093442.mp3,not_bark
bark_20260317_093619.mp3,not_bark
bark_20260317_094255.mp3,not_bark
bark_20260317_094756.mp3,not_bark
bark_20260317_095451.mp3,not_bark
bark_20260317_095516.mp3,not_bark
bark_20260317_100047.mp3,not_bark
bark_20260317_100306.mp3,not_bark
bark_20260317_100317.mp3,not_bark
bark_20260317_100333.mp3,not_bark
bark_20260317_100539.mp3,not_bark
bark_20260317_101529.mp3,not_bark
bark_20260317_101630.mp3,not_bark
bark_20260317_101731.mp3,not_bark
bark_20260317_101912.mp3,not_bark
bark_20260317_102140.mp3,not_bark
bark_20260317_102307.mp3,not_bark
bark_20260317_102455.mp3,not_bark
bark_20260317_102715.mp3,not_bark
bark_20260317_102728.mp3,not_bark
bark_20260317_102738.mp3,not_bark
